814,367.234056498393
815,369.668229677623
816,371.891594895458
817,374.239029382238
818,376.453610935016
819,378.680270027248
820,381.050761634806
821,383.361963503222
822,385.532626730708
823,387.7307389115
824,390.016687742874
825,392.315812071836
826,394.292136709911
827,396.457310146736
828,398.681773322703
829,400.92050995439
830,403.004434489428
831,405.135571224152
832,407.215103926661
833,409.274873382788
834,411.474083521712
835,413.555812140486
836,415.539822485487
837,417.780755033438
838,419.821859201317
839,421.752069597837
840,423.908459369604
841,425.791457566438
842,427.831463776185
843,429.852804697683
844,431.707255983077
845,433.772515229866
846,435.713705207709
847,437.407854605792
848,439.151412119828
849,441.225455031675
850,443.046967573102
